datetime,offpeak,shoulder,peak,export,bat_charge,Bat_Charge_Energy,Bat_Discharge_Energy,house_load,gen_price,fit_price,aemo_price,pe_datetime,solar_gen,Import_kWh
2026-03-14 01:24:59,,,,0.013,unknown,unknown,unknown,0.4,0.07,0.07,0.0571,2026-03-14 01:24:59,0.0008,0
2026-03-14 01:29:59,,,,0.013,unknown,unknown,unknown,0.4,0.07,0.07,0.0605,2026-03-14 01:29:59,0.0009,0
2026-03-14 01:34:59,,,,0.014,unknown,unknown,unknown,0.4,0.07,0.07,0.0571,2026-03-14 01:34:59,0.001,0
2026-03-14 01:39:59,,,,0.014,unknown,unknown,unknown,0.4,0.07,0.07,0.0571,2026-03-14 01:39:59,0.0011,0
2026-03-14 01:44:59,,,,0.015,unknown,unknown,unknown,0.5,0.07,0.07,0.057,2026-03-14 01:44:59,0.0012,0
2026-03-14 01:49:59,,,,0.016,unknown,unknown,unknown,0.5,0.07,0.07,0.0571,2026-03-14 01:49:59,0.0012,0
2026-03-14 01:54:59,,,,0.017,unknown,unknown,unknown,0.5,0.07,0.07,0.0571,2026-03-14 01:54:59,0.0012,0
2026-03-14 01:59:59,,,,0.017,unknown,unknown,unknown,0.5,0.07,0.07,0.0571,2026-03-14 01:59:59,0.0013,0
2026-03-14 02:04:59,,,,0.018,unknown,unknown,unknown,0.6,0.07,0.07,0.057,2026-03-14 02:04:59,0.0014,0
2026-03-14 02:09:59,,,,0.019,unknown,unknown,unknown,0.6,0.07,0.07,0.057,2026-03-14 02:09:59,0.0014,0
2026-03-14 02:14:59,,,,0.02,unknown,unknown,unknown,0.6,0.07,0.07,0.057,2026-03-14 02:14:59,0.0015,0
2026-03-14 02:19:59,,,,0.02,unknown,unknown,unknown,0.6,0.07,0.07,0.0652,2026-03-14 02:19:59,0.0016,0
2026-03-14 02:24:59,,,,0.021,unknown,unknown,unknown,0.6,0.07,0.07,0.0571,2026-03-14 02:24:59,0.0017,0
2026-03-14 02:29:59,,,,0.022,unknown,unknown,unknown,0.7,0.07,0.07,0.0556,2026-03-14 02:29:59,0.0017,0
2026-03-14 02:34:59,,,,0.022,unknown,unknown,unknown,0.7,0.06,0.06,0.0656,2026-03-14 02:34:59,0.0018,0
2026-03-14 02:39:59,,,,0.023,unknown,unknown,unknown,0.7,0.06,0.06,0.0652,2026-03-14 02:39:59,0.0018,0
2026-03-14 02:44:59,,,,0.024,unknown,unknown,unknown,0.7,0.06,0.06,0.065,2026-03-14 02:44:59,0.0019,0
2026-03-14 02:49:59,,,,0.024,unknown,unknown,unknown,0.7,0.06,0.06,0.0571,2026-03-14 02:49:59,0.002,0
2026-03-14 02:54:59,,,,0.025,unknown,unknown,unknown,0.8,0.06,0.06,0.0549,2026-03-14 02:54:59,0.0021,0
2026-03-14 02:59:59,,,,0.026,unknown,unknown,unknown,0.8,0.06,0.06,0.065,2026-03-14 02:59:59,0.0022,0
2026-03-14 03:04:59,,,,0.027,unknown,unknown,unknown,0.8,0.05,0.05,0.0571,2026-03-14 03:04:59,0.0022,0
2026-03-14 03:09:59,,,,0.027,unknown,unknown,unknown,0.8,0.06,0.06,0.0571,2026-03-14 03:09:59,0.0022,0
2026-03-14 03:14:59,,,,0.028,unknown,unknown,unknown,0.9,0.06,0.06,0.0555,2026-03-14 03:14:59,0.0022,0
2026-03-14 03:19:59,,,,0.029,unknown,unknown,unknown,0.9,0.07,0.07,0.057,2026-03-14 03:19:59,0.0022,0
2026-03-14 03:24:59,,,,0.029,unknown,unknown,unknown,0.9,0.07,0.07,0.0551,2026-03-14 03:24:59,0.0022,0
2026-03-14 03:29:59,,,,0.03,unknown,unknown,unknown,0.9,0.06,0.06,0.0556,2026-03-14 03:29:59,0.0022,0
2026-03-14 03:34:59,,,,0.031,unknown,unknown,unknown,1,0.07,0.07,0.055,2026-03-14 03:34:59,0.0022,0
2026-03-14 03:39:59,,,,0.031,unknown,unknown,unknown,1,0.07,0.07,0.0571,2026-03-14 03:39:59,0.0023,0
2026-03-14 03:44:59,,,,0.032,unknown,unknown,unknown,1,0.07,0.07,0.057,2026-03-14 03:44:59,0.0023,0
2026-03-14 03:49:59,,,,0.033,unknown,unknown,unknown,1,0.07,0.07,0.0556,2026-03-14 03:49:59,0.0024,0
2026-03-14 03:54:59,,,,0.033,unknown,unknown,unknown,1.1,0.07,0.07,0.0449,2026-03-14 03:54:59,0.0024,0
2026-03-14 03:59:59,,,,0.034,unknown,unknown,unknown,1.1,0.07,0.07,0.0559,2026-03-14 03:59:59,0.0025,0
2026-03-14 04:04:59,,,,0.035,unknown,unknown,unknown,1.1,0.06,0.06,0.0559,2026-03-14 04:04:59,0.0025,0
2026-03-14 04:09:59,,,,0.035,unknown,unknown,unknown,1.1,0.07,0.07,0.0405,2026-03-14 04:09:59,0.0026,0
2026-03-14 04:14:59,,,,0.036,unknown,unknown,unknown,1.1,0.06,0.06,0.0551,2026-03-14 04:14:59,0.0026,0
2026-03-14 04:19:59,,,,0.037,unknown,unknown,unknown,1.2,0.06,0.06,0.0547,2026-03-14 04:19:59,0.0026,0
2026-03-14 04:24:59,,,,0.038,unknown,unknown,unknown,1.2,0.06,0.06,0.0365,2026-03-14 04:24:59,0.0027,0
2026-03-14 04:29:59,,,,0.038,unknown,unknown,unknown,1.2,0.06,0.06,0.0549,2026-03-14 04:29:59,0.0028,0
2026-03-14 04:34:59,,,,0.039,unknown,unknown,unknown,1.2,0.06,0.06,0.039,2026-03-14 04:34:59,0.0028,0
2026-03-14 04:39:59,,,,0.04,unknown,unknown,unknown,1.3,0.07,0.07,0.0365,2026-03-14 04:39:59,0.0028,0
2026-03-14 04:44:59,,,,0.04,unknown,unknown,unknown,1.3,0.06,0.06,0.0365,2026-03-14 04:44:59,0.0028,0
2026-03-14 04:49:59,,,,0.041,unknown,unknown,unknown,1.3,0.06,0.06,0.0371,2026-03-14 04:49:59,0.0028,0
2026-03-14 04:54:59,,,,0.042,unknown,unknown,unknown,1.3,0.06,0.06,0.0365,2026-03-14 04:54:59,0.0028,0
2026-03-14 04:59:59,,,,0.042,unknown,unknown,unknown,1.4,0.06,0.06,0.0365,2026-03-14 04:59:59,0.0029,0
2026-03-14 05:04:59,,,,0.043,unknown,unknown,unknown,1.4,0.05,0.05,0.0365,2026-03-14 05:04:59,0.0029,0
2026-03-14 05:09:59,,,,0.044,unknown,unknown,unknown,1.4,0.05,0.05,0.0566,2026-03-14 05:09:59,0.003,0
2026-03-14 05:14:59,,,,0.045,unknown,unknown,unknown,1.4,0.05,0.05,0.055,2026-03-14 05:14:59,0.0031,0
2026-03-14 05:19:59,,,,0.045,unknown,unknown,unknown,1.5,0.05,0.05,0.0395,2026-03-14 05:19:59,0.0032,0
2026-03-14 05:24:59,,,,0.046,unknown,unknown,unknown,1.5,0.05,0.05,0.0282,2026-03-14 05:24:59,0.0032,0
2026-03-14 05:29:59,,,,0.046,unknown,unknown,unknown,1.5,0.05,0.05,0.0365,2026-03-14 05:29:59,0.0032,0
2026-03-14 05:34:59,,,,0.047,unknown,unknown,unknown,1.5,0.05,0.05,0.0365,2026-03-14 05:34:59,0.0033,0
2026-03-14 05:39:59,,,,0.048,unknown,unknown,unknown,1.6,0.04,0.04,0.0569,2026-03-14 05:39:59,0.0034,0
2026-03-14 05:44:59,,,,0.048,unknown,unknown,unknown,1.6,0.04,0.04,0.057,2026-03-14 05:44:59,0.0035,0
2026-03-14 05:49:59,,,,0.049,unknown,unknown,unknown,1.6,0.04,0.04,0.0579,2026-03-14 05:49:59,0.0035,0
2026-03-14 05:54:59,,,,0.05,unknown,unknown,unknown,1.6,0.04,0.04,0.057,2026-03-14 05:54:59,0.0036,0
2026-03-14 05:59:59,,,,0.051,unknown,unknown,unknown,1.7,0.04,0.04,0.057,2026-03-14 05:59:59,0.0037,0
2026-03-14 06:04:59,,,,0.051,unknown,unknown,unknown,1.7,0.04,0.04,0.0571,2026-03-14 06:04:59,0.0038,0
2026-03-14 06:09:59,,,,0.052,unknown,unknown,unknown,1.7,0.06,0.06,0.0768,2026-03-14 06:09:59,0.0038,0
2026-03-14 06:14:59,,,,0.053,unknown,unknown,unknown,1.7,0.05,0.05,0.0678,2026-03-14 06:14:59,0.0038,0
2026-03-14 06:19:59,,,,0.053,unknown,unknown,unknown,1.8,0.06,0.06,0.0571,2026-03-14 06:19:59,0.0039,0
2026-03-14 06:24:59,,,,0.054,unknown,unknown,unknown,1.8,0.05,0.05,0.0571,2026-03-14 06:24:59,0.004,0
2026-03-14 06:29:59,,,,0.055,unknown,unknown,unknown,1.8,0.05,0.05,0.057,2026-03-14 06:29:59,0.004,0
2026-03-14 06:34:59,,,,0.055,unknown,unknown,unknown,1.8,0.06,0.06,0.0365,2026-03-14 06:34:59,0.004,0
2026-03-14 06:39:59,,,,0.056,unknown,unknown,unknown,1.8,0.06,0.06,0.0119,2026-03-14 06:39:59,0.004,0
2026-03-14 06:44:59,,,,0.057,unknown,unknown,unknown,1.9,0.06,0.06,0.01,2026-03-14 06:44:59,0.0041,0
2026-03-14 06:49:59,,,,0.057,unknown,unknown,unknown,1.9,0.06,0.06,0.0009,2026-03-14 06:49:59,0.0042,0
2026-03-14 06:54:59,,,,0.058,unknown,unknown,unknown,2,0.06,0.06,0.0,2026-03-14 06:54:59,0.0042,0
2026-03-14 06:59:59,,,,0.059,unknown,unknown,unknown,2,0.06,0.06,0.0,2026-03-14 06:59:59,0.0064,0
2026-03-14 07:04:59,,,,0.06,unknown,unknown,unknown,2.1,0.07,0.07,0.0,2026-03-14 07:04:59,0.0065,0
2026-03-14 07:09:59,,,,0.06,unknown,unknown,unknown,2.1,0.08,0.08,0.0,2026-03-14 07:09:59,0.0066,0
2026-03-14 07:14:59,,,,0.061,unknown,unknown,unknown,2.1,0.07,0.07,0.0,2026-03-14 07:14:59,0.0222,0
2026-03-14 07:19:59,,,,0.062,unknown,unknown,unknown,2.2,0.07,0.07,-0.0025,2026-03-14 07:19:59,0.0318,0.001
2026-03-14 07:24:59,,,,0.063,unknown,unknown,unknown,2.3,0.07,0.07,-0.0025,2026-03-14 07:24:59,0.04,0.001
2026-03-14 07:29:59,,,,0.063,unknown,unknown,unknown,2.4,0.07,0.07,-0.003,2026-03-14 07:29:59,0.0507,0.001
2026-03-14 07:34:59,,,,0.064,unknown,unknown,unknown,2.4,0.06,0.06,-0.0009,2026-03-14 07:34:59,0.0774,0.002
2026-03-14 07:39:59,,,,0.065,unknown,unknown,unknown,2.5,0.05,0.05,-0.0031,2026-03-14 07:39:59,0.1027,0.002
2026-03-14 07:44:59,,,,0.067,unknown,unknown,unknown,2.5,0.03,0.03,-0.003,2026-03-14 07:44:59,0.1186,0.002
2026-03-14 07:49:59,,,,0.068,unknown,unknown,unknown,2.5,0.02,0.02,-0.0029,2026-03-14 07:49:59,0.1693,0.002
2026-03-14 07:54:59,,,,0.069,unknown,unknown,unknown,2.6,0.01,0.01,0.0,2026-03-14 07:54:59,0.2353,0.002
2026-03-14 07:59:59,,,,0.07,unknown,unknown,unknown,2.6,0.01,0.01,-0.0004,2026-03-14 07:59:59,0.2882,0.002
2026-03-14 08:04:59,,,,0.072,unknown,unknown,unknown,2.6,0.01,0.01,-0.0004,2026-03-14 08:04:59,0.3525,0.002
2026-03-14 08:09:59,,,,0.074,unknown,unknown,unknown,2.7,0.01,0.01,0.0001,2026-03-14 08:09:59,0.422,0.003
2026-03-14 08:14:59,,,,0.076,unknown,unknown,unknown,2.7,0.01,0.01,0.0005,2026-03-14 08:14:59,0.4864,0.003
2026-03-14 08:19:59,,,,0.077,unknown,unknown,unknown,2.8,0.01,0.01,0.0001,2026-03-14 08:19:59,0.5659,0.003
2026-03-14 08:24:59,,,,0.078,unknown,unknown,unknown,2.9,0.01,0.01,0.0001,2026-03-14 08:24:59,0.6479,0.004
2026-03-14 08:29:59,,,,0.079,unknown,unknown,unknown,3,0.01,0.01,0.0,2026-03-14 08:29:59,0.7351,0.004
2026-03-14 08:34:59,,,,0.081,unknown,unknown,unknown,3.1,0.01,0.01,0.0,2026-03-14 08:34:59,0.8282,0.005
2026-03-14 08:39:59,,,,0.082,unknown,unknown,unknown,3.2,0.01,0.01,-0.003,2026-03-14 08:39:59,0.9322,0.005
2026-03-14 08:44:59,,,,0.084,unknown,unknown,unknown,3.2,0.01,0.01,0.0,2026-03-14 08:44:59,1.0368,0.005
2026-03-14 08:49:59,,,,0.085,unknown,unknown,unknown,3.3,0.01,0.01,0.0,2026-03-14 08:49:59,1.1607,0.005
2026-03-14 08:54:59,,,,0.086,unknown,unknown,unknown,3.5,0.01,0.01,-0.003,2026-03-14 08:54:59,1.2955,0.006
2026-03-14 08:59:59,,,,0.087,unknown,unknown,unknown,3.6,0.01,0.01,-0.0031,2026-03-14 08:59:59,1.4563,0.007
2026-03-14 09:04:59,,,,0.088,unknown,unknown,unknown,3.7,0.01,0.01,-0.0041,2026-03-14 09:04:59,1.6278,0.007
2026-03-14 09:09:59,,,,0.089,unknown,unknown,unknown,3.8,0.01,0.01,-0.004,2026-03-14 09:09:59,1.8254,0.007
2026-03-14 09:14:59,,,,0.091,unknown,unknown,unknown,3.9,0.01,0.01,-0.0042,2026-03-14 09:14:59,2.0436,0.007
2026-03-14 09:19:59,,,,0.092,unknown,unknown,unknown,4,0.01,0.01,-0.005,2026-03-14 09:19:59,2.258,0.007
2026-03-14 09:24:59,,,,0.094,unknown,unknown,unknown,4.1,0.01,0.01,-0.0052,2026-03-14 09:24:59,2.49,0.007
2026-03-14 09:29:59,,,,0.096,unknown,unknown,unknown,4.2,0.01,0.01,-0.0073,2026-03-14 09:29:59,2.7392,0.008
2026-03-14 09:34:59,,,,0.097,unknown,unknown,unknown,4.3,0.01,0.01,-0.01,2026-03-14 09:34:59,2.999,0.008
2026-03-14 09:39:59,,,,0.099,unknown,unknown,unknown,4.4,0.01,0.01,-0.0089,2026-03-14 09:39:59,3.2812,0.008
2026-03-14 09:44:59,,,,0.102,unknown,unknown,unknown,4.5,0.01,0.01,-0.0097,2026-03-14 09:44:59,3.5747,0.008
2026-03-14 09:49:59,,,,0.104,unknown,unknown,unknown,4.6,0.01,0.01,-0.0081,2026-03-14 09:49:59,3.8852,0.008
2026-03-14 09:54:59,,,,0.106,unknown,unknown,unknown,4.7,0.01,0.01,-0.0099,2026-03-14 09:54:59,4.2469,0.008
2026-03-14 09:59:59,,,,0.108,unknown,unknown,unknown,4.8,0.01,0.01,-0.0102,2026-03-14 09:59:59,4.6376,0.009
2026-03-14 10:04:59,,,,0.109,unknown,unknown,unknown,4.9,-0.01,-0.01,-0.0099,2026-03-14 10:04:59,4.8325,0.009
2026-03-14 10:09:59,,,,0.11,unknown,unknown,unknown,5,-0.01,-0.01,-0.009,2026-03-14 10:09:59,5.0032,0.01
2026-03-14 10:14:59,,,,0.111,unknown,unknown,unknown,5.2,-0.01,-0.01,-0.0099,2026-03-14 10:14:59,5.1938,0.01
2026-03-14 10:19:59,,,,0.113,unknown,unknown,unknown,5.3,-0.01,-0.01,-0.0065,2026-03-14 10:19:59,5.3855,0.01
2026-03-14 10:24:59,,,,0.115,unknown,unknown,unknown,5.4,-0.01,-0.01,-0.0065,2026-03-14 10:24:59,5.5388,0.012
2026-03-14 10:29:59,,,,0.116,unknown,unknown,unknown,5.5,-0.01,-0.01,-0.0051,2026-03-14 10:29:59,5.673,0.013
2026-03-14 10:34:59,,,,0.118,unknown,unknown,unknown,5.6,-0.02,-0.02,-0.0052,2026-03-14 10:34:59,5.8922,0.013
2026-03-14 10:39:59,,,,0.119,unknown,unknown,unknown,5.7,-0.01,-0.01,-0.0057,2026-03-14 10:39:59,6.1534,0.013
2026-03-14 10:44:59,,,,0.121,unknown,unknown,unknown,5.8,-0.01,-0.01,-0.0054,2026-03-14 10:44:59,6.4537,0.013
2026-03-14 10:49:59,,,,0.123,unknown,unknown,unknown,5.9,-0.01,-0.01,-0.0054,2026-03-14 10:49:59,6.84,0.013
2026-03-14 10:54:59,,,,0.125,unknown,unknown,unknown,6,-0.01,-0.01,-0.0058,2026-03-14 10:54:59,7.2017,0.014
2026-03-14 10:59:59,,,,0.127,unknown,unknown,unknown,6.1,-0.01,-0.01,-0.0053,2026-03-14 10:59:59,7.506,0.014
2026-03-14 11:04:59,,,,0.129,unknown,unknown,unknown,6.3,-0.02,-0.02,-0.0065,2026-03-14 11:04:59,7.7778,0.015
2026-03-14 11:09:59,,,,0.132,unknown,unknown,unknown,6.5,-0.01,-0.01,-0.0072,2026-03-14 11:09:59,8.052,0.017
2026-03-14 11:14:59,,,,0.137,unknown,unknown,unknown,6.7,-0.01,-0.01,-0.0073,2026-03-14 11:14:59,8.3545,0.02
2026-03-14 11:19:59,,,,0.141,unknown,unknown,unknown,6.9,-0.01,-0.01,-0.0095,2026-03-14 11:19:59,8.6998,0.024
2026-03-14 11:24:59,,,,0.145,unknown,unknown,unknown,7.2,-0.01,-0.01,-0.0053,2026-03-14 11:24:59,9.3162,0.027
2026-03-14 11:29:59,,,,0.15,unknown,unknown,unknown,7.5,-0.01,-0.01,-0.0095,2026-03-14 11:29:59,9.7628,0.031
2026-03-14 11:34:59,,,,0.155,unknown,unknown,unknown,7.7,-0.01,-0.01,-0.0054,2026-03-14 11:34:59,10.2292,0.033
2026-03-14 11:39:59,,,,0.159,unknown,unknown,unknown,8,-0.01,-0.01,-0.0057,2026-03-14 11:39:59,10.6497,0.036
2026-03-14 11:44:59,,,,0.164,unknown,unknown,unknown,8.1,-0.01,-0.01,-0.0051,2026-03-14 11:44:59,11.0661,0.038
2026-03-14 11:49:59,,,,0.168,unknown,unknown,unknown,8.3,-0.01,-0.01,-0.0052,2026-03-14 11:49:59,11.4708,0.041
2026-03-14 11:54:59,,,,0.171,unknown,unknown,unknown,8.6,-0.01,-0.01,-0.0051,2026-03-14 11:54:59,11.9157,0.044
2026-03-14 11:59:59,,,,0.175,unknown,unknown,unknown,8.9,-0.01,-0.01,-0.0052,2026-03-14 11:59:59,12.3309,0.047
2026-03-14 12:04:59,,,,0.178,unknown,unknown,unknown,9,-0.01,-0.01,-0.0052,2026-03-14 12:04:59,12.7457,0.05
2026-03-14 12:09:59,,,,0.184,unknown,unknown,unknown,9.3,-0.01,-0.01,-0.0052,2026-03-14 12:09:59,13.1832,0.052
2026-03-14 12:14:59,,,,0.188,unknown,unknown,unknown,9.5,-0.01,-0.01,-0.0051,2026-03-14 12:14:59,13.6404,0.055
2026-03-14 12:19:59,,,,0.192,unknown,unknown,unknown,9.8,-0.01,-0.01,-0.0051,2026-03-14 12:19:59,14.0881,0.058
2026-03-14 12:24:59,,,,0.197,unknown,unknown,unknown,10,-0.01,-0.01,-0.005,2026-03-14 12:24:59,14.4892,0.064
2026-03-14 12:29:59,,,,0.205,unknown,unknown,unknown,10.1,-0.01,-0.01,-0.0049,2026-03-14 12:29:59,14.842,0.07
2026-03-14 12:34:59,,,,0.211,unknown,unknown,unknown,10.2,-0.01,-0.01,-0.005,2026-03-14 12:34:59,15.1741,0.075
2026-03-14 12:39:59,,,,0.217,unknown,unknown,unknown,10.3,-0.01,-0.01,-0.0036,2026-03-14 12:39:59,15.4735,0.077
2026-03-14 12:44:59,,,,0.222,unknown,unknown,unknown,10.5,-0.01,-0.01,-0.0038,2026-03-14 12:44:59,15.774,0.081
2026-03-14 12:49:59,,,,0.229,unknown,unknown,unknown,10.6,-0.01,-0.01,-0.0051,2026-03-14 12:49:59,16.1055,0.087
2026-03-14 12:54:59,,,,0.233,unknown,unknown,unknown,10.6,-0.01,-0.01,-0.0051,2026-03-14 12:54:59,16.4785,0.09
2026-03-14 12:59:59,,,,0.235,unknown,unknown,unknown,10.7,-0.01,-0.01,-0.0052,2026-03-14 12:59:59,16.8344,0.09
2026-03-14 13:04:59,,,,0.237,unknown,unknown,unknown,10.7,-0.01,-0.01,-0.0052,2026-03-14 13:04:59,17.1888,0.09
2026-03-14 13:09:59,,,,0.239,unknown,unknown,unknown,10.8,-0.01,-0.01,-0.0053,2026-03-14 13:09:59,17.5446,0.09
2026-03-14 13:14:59,,,,0.241,unknown,unknown,unknown,10.8,-0.01,-0.01,-0.0056,2026-03-14 13:14:59,17.8957,0.09
2026-03-14 13:19:59,,,,0.243,unknown,unknown,unknown,10.9,-0.01,-0.01,-0.0053,2026-03-14 13:19:59,18.1962,0.09
2026-03-14 13:24:59,,,,0.245,unknown,unknown,unknown,10.9,-0.01,-0.01,-0.0044,2026-03-14 13:24:59,18.5084,0.09
2026-03-14 13:29:59,,,,0.247,unknown,unknown,unknown,11,-0.01,-0.01,-0.0045,2026-03-14 13:29:59,18.8337,0.09
2026-03-14 13:34:59,,,,0.249,unknown,unknown,unknown,11,-0.01,-0.01,-0.0052,2026-03-14 13:34:59,19.4062,0.09
2026-03-14 13:39:59,,,,0.25,unknown,unknown,unknown,11.1,-0.01,-0.01,-0.0055,2026-03-14 13:39:59,19.8803,0.09
2026-03-14 13:44:59,,,,0.252,unknown,unknown,unknown,11.1,-0.01,-0.01,-0.0052,2026-03-14 13:44:59,20.4304,0.09
2026-03-14 13:49:59,,,,0.252,unknown,unknown,unknown,11.2,-0.01,-0.01,-0.0052,2026-03-14 13:49:59,20.9936,0.429
2026-03-14 13:54:59,,,,0.252,unknown,unknown,unknown,11.2,-0.01,-0.01,-0.0052,2026-03-14 13:54:59,21.456,0.957
2026-03-14 13:59:59,,,,0.252,unknown,unknown,unknown,11.4,-0.01,-0.01,-0.005,2026-03-14 13:59:59,21.972,1.385
2026-03-14 14:04:59,,,,0.252,unknown,unknown,unknown,11.5,-0.01,-0.01,-0.005,2026-03-14 14:04:59,22.4632,1.911
2026-03-14 14:09:59,,,,0.252,unknown,unknown,unknown,11.6,-0.01,-0.01,-0.005,2026-03-14 14:09:59,23.3706,2.147
2026-03-14 14:14:59,,,,0.252,unknown,unknown,unknown,11.6,-0.01,-0.01,-0.0049,2026-03-14 14:14:59,23.7741,2.583
2026-03-14 14:19:59,,,,0.252,unknown,unknown,unknown,11.7,-0.01,-0.01,-0.0042,2026-03-14 14:19:59,24.5464,2.831
2026-03-14 14:24:59,,,,0.252,unknown,unknown,unknown,11.7,-0.01,-0.01,-0.0043,2026-03-14 14:24:59,25.2548,3.096
2026-03-14 14:29:59,,,,0.252,unknown,unknown,unknown,11.8,-0.01,-0.01,-0.0044,2026-03-14 14:29:59,25.753,3.5
2026-03-14 14:34:59,,,,0.252,unknown,unknown,unknown,11.8,-0.01,-0.01,-0.0038,2026-03-14 14:34:59,26.2816,3.861
2026-03-14 14:39:59,,,,0.252,unknown,unknown,unknown,11.9,-0.01,-0.01,-0.0038,2026-03-14 14:39:59,26.9361,4.184
2026-03-14 14:44:59,,,,0.253,unknown,unknown,unknown,11.9,-0.01,-0.01,-0.0033,2026-03-14 14:44:59,27.4983,4.364
2026-03-14 14:49:59,,,,0.254,unknown,unknown,unknown,12,-0.01,-0.01,-0.003,2026-03-14 14:49:59,28.1523,4.365
2026-03-14 14:54:59,,,,0.256,unknown,unknown,unknown,12,-0.01,-0.01,-0.0025,2026-03-14 14:54:59,28.7584,4.365
2026-03-14 14:59:59,,,,0.257,unknown,unknown,unknown,12.1,-0.01,-0.01,0.0365,2026-03-14 14:59:59,29.35,4.365
2026-03-14 15:04:59,,,,0.259,unknown,unknown,unknown,12.1,-0.01,-0.01,0.0,2026-03-14 15:04:59,30.0233,4.365
2026-03-14 15:09:59,,,,0.26,unknown,unknown,unknown,12.2,-0.01,-0.01,0.0716,2026-03-14 15:09:59,30.4973,4.366
2026-03-14 15:14:59,,,,0.261,unknown,unknown,unknown,12.2,-0.01,-0.01,0.0,2026-03-14 15:14:59,31.0318,4.366
2026-03-14 15:19:59,,,,0.355,unknown,unknown,unknown,12.3,-0.01,-0.01,-0.003,2026-03-14 15:19:59,31.5252,4.366
2026-03-14 15:24:59,,,,0.62,unknown,unknown,unknown,12.3,-0.01,-0.01,0.0,2026-03-14 15:24:59,31.7554,4.366
2026-03-14 15:29:59,,,,0.762,unknown,unknown,unknown,12.5,-0.01,-0.01,-0.003,2026-03-14 15:29:59,32.0567,4.366
2026-03-14 15:34:59,,,,0.877,unknown,unknown,unknown,12.7,-0.01,-0.01,-0.003,2026-03-14 15:34:59,32.3526,4.366
2026-03-14 15:39:59,,,,1.07,unknown,unknown,unknown,12.8,-0.01,-0.01,-0.0025,2026-03-14 15:39:59,32.6949,4.366
2026-03-14 15:44:59,,,,1.227,unknown,unknown,unknown,13,-0.01,-0.01,0.0,2026-03-14 15:44:59,33.0079,4.366
2026-03-14 15:49:59,,,,1.438,unknown,unknown,unknown,13.2,-0.01,-0.01,0.0,2026-03-14 15:49:59,33.4694,4.366
2026-03-14 15:54:59,,,,1.668,unknown,unknown,unknown,13.4,-0.01,-0.01,0.0,2026-03-14 15:54:59,33.8639,4.366
2026-03-14 15:59:59,,,,1.886,unknown,unknown,unknown,13.6,-0.01,-0.01,0.0033,2026-03-14 15:59:59,34.3622,4.366
2026-03-14 16:04:59,,,,2.061,unknown,unknown,unknown,13.7,-0.01,-0.01,-0.003,2026-03-14 16:04:59,34.6633,4.366
2026-03-14 16:09:59,,,,2.2,unknown,unknown,unknown,13.8,0.04,0.04,0.0,2026-03-14 16:09:59,34.9212,4.366
2026-03-14 16:14:59,,,,2.398,unknown,unknown,unknown,13.9,0.01,0.01,0.0246,2026-03-14 16:14:59,35.1792,4.366
2026-03-14 16:19:59,,,,2.589,unknown,unknown,unknown,13.9,0.01,0.01,0.0505,2026-03-14 16:19:59,35.4227,4.366
2026-03-14 16:24:59,,,,2.785,unknown,unknown,unknown,14,0.01,0.01,0.0005,2026-03-14 16:24:59,35.6784,4.366
2026-03-14 16:29:59,,,,2.949,unknown,unknown,unknown,14,0.01,0.01,0.0263,2026-03-14 16:29:59,35.8743,4.366
2026-03-14 16:34:59,,,,3.103,unknown,unknown,unknown,14.1,-0.01,-0.01,0.0359,2026-03-14 16:34:59,36.0866,4.366
2026-03-14 16:39:59,,,,3.147,unknown,unknown,unknown,14.2,-0.01,-0.01,0.0359,2026-03-14 16:39:59,36.27,4.366
2026-03-14 16:44:59,,,,3.189,unknown,unknown,unknown,14.4,-0.01,-0.01,0.0365,2026-03-14 16:44:59,36.4639,4.366
2026-03-14 16:49:59,,,,3.227,unknown,unknown,unknown,14.5,-0.01,-0.01,0.0649,2026-03-14 16:49:59,36.645,4.366
2026-03-14 16:54:59,,,,3.295,unknown,unknown,unknown,14.6,-0.01,-0.01,0.0365,2026-03-14 16:54:59,36.813,4.366
2026-03-14 16:59:59,,,,3.419,unknown,unknown,unknown,14.7,-0.01,-0.01,0.0658,2026-03-14 16:59:59,36.988,4.366
2026-03-14 17:04:59,,,,3.613,unknown,unknown,unknown,14.7,-0.01,-0.01,0.0546,2026-03-14 17:04:59,37.1979,4.366
2026-03-14 17:09:59,,,,3.775,unknown,unknown,unknown,14.8,-0.01,-0.01,0.0365,2026-03-14 17:09:59,37.3926,4.366
2026-03-14 17:14:59,,,,3.919,unknown,unknown,unknown,14.8,-0.01,-0.01,0.0552,2026-03-14 17:14:59,37.5688,4.366
2026-03-14 17:19:59,,,,4.041,unknown,unknown,unknown,14.8,0.02,0.02,0.037,2026-03-14 17:19:59,37.7259,4.366
2026-03-14 17:24:59,,,,4.143,unknown,unknown,unknown,14.8,0.01,0.01,0.0573,2026-03-14 17:24:59,37.8685,4.366
2026-03-14 17:29:59,,,,4.238,unknown,unknown,unknown,14.9,0.02,0.02,0.0573,2026-03-14 17:29:59,37.9808,4.366
2026-03-14 17:34:59,,,,5.005,unknown,unknown,unknown,14.9,0.01,0.01,0.0573,2026-03-14 17:34:59,38.0455,4.366
2026-03-14 17:39:59,,,,5.843,unknown,unknown,unknown,14.9,0.03,0.03,0.0631,2026-03-14 17:39:59,38.0903,4.366
