datetime,offpeak,shoulder,peak,export,bat_charge,bat_charge2,bat_discharge,house_load,gen_price,fit_price,aemo_price,pe_datetime,solar_gen
2026-06-11 16:39:59,28.538,0.071,0.002,2.131,unknown,unknown,unknown,10.8,0.14,0.14,0.1242,2026-06-11 16:39:59,12.57
2026-06-11 16:44:59,28.538,0.071,0.002,2.132,unknown,unknown,unknown,10.9,0.14,0.14,0.1242,2026-06-11 16:44:59,12.57
2026-06-11 16:49:59,28.538,0.071,0.002,2.132,unknown,unknown,unknown,10.9,0.14,0.14,0.1242,2026-06-11 16:49:59,12.57
2026-06-11 16:54:59,28.538,0.071,0.002,2.132,unknown,unknown,unknown,10.9,0.14,0.14,0.1238,2026-06-11 16:54:59,12.57
2026-06-11 16:59:59,28.538,0.071,0.002,2.133,unknown,unknown,unknown,11,0.14,0.14,0.1242,2026-06-11 16:59:59,12.57
2026-06-11 17:04:59,28.538,0.071,0.002,2.133,unknown,unknown,unknown,11,0.14,0.14,0.1227,2026-06-11 17:04:59,12.57
2026-06-11 17:09:59,28.538,0.071,0.002,2.134,unknown,unknown,unknown,11,0.13,0.13,0.1083,2026-06-11 17:09:59,12.57
2026-06-11 17:14:59,28.538,0.071,0.002,2.134,unknown,unknown,unknown,11.1,0.13,0.13,0.1123,2026-06-11 17:14:59,12.57
2026-06-11 17:19:59,28.538,0.071,0.002,2.135,unknown,unknown,unknown,11.1,0.13,0.13,0.1207,2026-06-11 17:19:59,12.57
2026-06-11 17:24:59,28.538,0.071,0.002,2.135,unknown,unknown,unknown,11.1,0.13,0.13,0.1262,2026-06-11 17:24:59,12.57
2026-06-11 17:29:59,28.538,0.071,0.002,2.136,unknown,unknown,unknown,11.1,0.13,0.13,0.1264,2026-06-11 17:29:59,12.57
2026-06-11 17:34:59,28.538,0.071,0.002,2.136,unknown,unknown,unknown,11.2,0.12,0.12,0.1113,2026-06-11 17:34:59,12.57
2026-06-11 17:39:59,28.538,0.071,0.002,2.136,unknown,unknown,unknown,11.2,0.13,0.13,0.1252,2026-06-11 17:39:59,12.57
2026-06-11 17:44:59,28.538,0.071,0.002,2.137,unknown,unknown,unknown,11.2,0.12,0.12,0.1062,2026-06-11 17:44:59,12.57
2026-06-11 17:49:59,28.538,0.071,0.002,2.137,unknown,unknown,unknown,11.3,0.12,0.12,0.1026,2026-06-11 17:49:59,12.57
2026-06-11 17:54:59,28.538,0.071,0.002,2.137,unknown,unknown,unknown,11.3,0.12,0.12,0.1069,2026-06-11 17:54:59,12.57
2026-06-11 17:59:59,28.538,0.071,0.002,2.138,unknown,unknown,unknown,11.3,0.12,0.12,0.1111,2026-06-11 17:59:59,12.57
2026-06-11 18:04:59,28.538,0.071,0.002,2.848,unknown,unknown,unknown,11.4,0.12,0.12,0.1069,2026-06-11 18:04:59,12.57
2026-06-11 18:09:59,28.538,0.071,0.002,3.388,unknown,unknown,unknown,11.4,0.12,0.12,0.1058,2026-06-11 18:09:59,12.57
2026-06-11 18:14:59,28.538,0.071,0.002,3.873,unknown,unknown,unknown,11.4,0.11,0.11,0.1003,2026-06-11 18:14:59,12.57
2026-06-11 18:19:59,28.538,0.071,0.002,4.308,unknown,unknown,unknown,11.5,0.12,0.12,0.1049,2026-06-11 18:19:59,12.57
2026-06-11 18:24:59,28.538,0.071,0.002,4.719,unknown,unknown,unknown,11.6,0.12,0.12,0.105,2026-06-11 18:24:59,12.57
2026-06-11 18:29:59,28.538,0.071,0.002,5.129,unknown,unknown,unknown,11.7,0.11,0.11,0.1025,2026-06-11 18:29:59,12.57
2026-06-11 18:34:59,28.538,0.071,0.002,5.731,unknown,unknown,unknown,11.8,0.12,0.12,0.1056,2026-06-11 18:34:59,12.57
2026-06-11 18:39:59,28.538,0.071,0.002,6.243,unknown,unknown,unknown,11.8,0.12,0.12,0.1056,2026-06-11 18:39:59,12.57
2026-06-11 18:44:59,28.538,0.071,0.002,6.71,unknown,unknown,unknown,11.9,0.12,0.12,0.1035,2026-06-11 18:44:59,12.57
2026-06-11 18:49:59,28.538,0.071,0.002,7.182,unknown,unknown,unknown,11.9,0.11,0.11,0.1035,2026-06-11 18:49:59,12.57
2026-06-11 18:54:59,28.538,0.071,0.002,7.651,unknown,unknown,unknown,12,0.12,0.12,0.106,2026-06-11 18:54:59,12.57
2026-06-11 18:59:59,28.538,0.071,0.002,8.108,unknown,unknown,unknown,12,0.11,0.11,0.1005,2026-06-11 18:59:59,12.57
2026-06-11 19:04:59,28.538,0.071,0.002,8.568,unknown,unknown,unknown,12,0.11,0.11,0.0981,2026-06-11 19:04:59,12.57
2026-06-11 19:09:59,28.538,0.071,0.002,9.026,unknown,unknown,unknown,12.1,0.11,0.11,0.0981,2026-06-11 19:09:59,12.57
2026-06-11 19:14:59,28.538,0.071,0.002,9.487,unknown,unknown,unknown,12.1,0.11,0.11,0.0981,2026-06-11 19:14:59,12.57
2026-06-11 19:19:59,28.538,0.071,0.002,9.939,unknown,unknown,unknown,12.2,0.11,0.11,0.0977,2026-06-11 19:19:59,12.57
2026-06-11 19:24:59,28.538,0.071,0.002,10.386,unknown,unknown,unknown,12.2,0.11,0.11,0.0907,2026-06-11 19:24:59,12.57
2026-06-11 19:29:59,28.538,0.071,0.002,10.825,unknown,unknown,unknown,12.3,0.11,0.11,0.0977,2026-06-11 19:29:59,12.57
2026-06-11 19:34:59,28.538,0.071,0.002,11.275,unknown,unknown,unknown,12.3,0.11,0.11,0.0978,2026-06-11 19:34:59,12.57
2026-06-11 19:39:59,28.538,0.071,0.002,11.715,unknown,unknown,unknown,12.3,0.11,0.11,0.0977,2026-06-11 19:39:59,12.57
2026-06-11 19:44:59,28.538,0.071,0.002,12.149,unknown,unknown,unknown,12.4,0.1,0.1,0.0889,2026-06-11 19:44:59,12.57
2026-06-11 19:49:59,28.538,0.071,0.002,12.557,unknown,unknown,unknown,12.4,0.1,0.1,0.0893,2026-06-11 19:49:59,12.57
2026-06-11 19:54:59,28.538,0.071,0.002,12.96,unknown,unknown,unknown,12.5,0.1,0.1,0.0867,2026-06-11 19:54:59,12.57
2026-06-11 19:59:59,28.538,0.071,0.002,13.379,unknown,unknown,unknown,12.5,0.1,0.1,0.0869,2026-06-11 19:59:59,12.57
2026-06-11 20:04:59,28.538,0.071,0.002,13.798,unknown,unknown,unknown,12.6,0.1,0.1,0.0889,2026-06-11 20:04:59,12.57
2026-06-11 20:09:59,28.538,0.071,0.002,14.21,unknown,unknown,unknown,12.6,0.1,0.1,0.0889,2026-06-11 20:09:59,12.57
2026-06-11 20:14:59,28.538,0.071,0.002,14.613,unknown,unknown,unknown,12.6,0.1,0.1,0.0839,2026-06-11 20:14:59,12.57
2026-06-11 20:19:59,28.538,0.071,0.002,15.008,unknown,unknown,unknown,12.7,0.09,0.09,0.0789,2026-06-11 20:19:59,12.57
2026-06-11 20:24:59,28.538,0.071,0.002,15.395,unknown,unknown,unknown,12.7,0.1,0.1,0.0868,2026-06-11 20:24:59,12.57
2026-06-11 20:29:59,28.538,0.071,0.002,15.774,unknown,unknown,unknown,12.7,0.09,0.09,0.0801,2026-06-11 20:29:59,12.57
2026-06-11 20:34:59,28.538,0.071,0.002,16.142,unknown,unknown,unknown,12.8,0.1,0.1,0.0873,2026-06-11 20:34:59,12.57
2026-06-11 20:39:59,28.538,0.071,0.002,16.497,unknown,unknown,unknown,12.8,0.1,0.1,0.0889,2026-06-11 20:39:59,12.57
2026-06-11 20:44:59,28.538,0.071,0.002,16.835,unknown,unknown,unknown,12.8,0.1,0.1,0.0851,2026-06-11 20:44:59,12.57
2026-06-11 20:49:59,28.538,0.071,0.002,17.153,unknown,unknown,unknown,12.9,0.09,0.09,0.0766,2026-06-11 20:49:59,12.57
2026-06-11 20:54:59,28.538,0.071,0.002,17.398,unknown,unknown,unknown,12.9,0.09,0.09,0.0801,2026-06-11 20:54:59,12.57
2026-06-11 20:59:59,28.538,0.071,0.002,17.398,unknown,unknown,unknown,12.9,0.09,0.09,0.0767,2026-06-11 20:59:59,12.57
2026-06-11 21:04:59,28.538,0.071,0.002,17.399,unknown,unknown,unknown,13,0.09,0.09,0.0791,2026-06-11 21:04:59,12.57
2026-06-11 21:09:59,28.538,0.071,0.003,17.399,unknown,unknown,unknown,13,0.09,0.09,0.0802,2026-06-11 21:09:59,12.57
2026-06-11 21:14:59,28.538,0.071,0.003,17.399,unknown,unknown,unknown,13.1,0.09,0.09,0.0766,2026-06-11 21:14:59,12.57
2026-06-11 21:19:59,28.538,0.071,0.003,17.4,unknown,unknown,unknown,13.1,0.08,0.08,0.0749,2026-06-11 21:19:59,12.57
2026-06-11 21:24:59,28.538,0.071,0.003,17.4,unknown,unknown,unknown,13.1,0.08,0.08,0.0745,2026-06-11 21:24:59,12.57
2026-06-11 21:29:59,28.538,0.071,0.003,17.401,unknown,unknown,unknown,13.2,0.08,0.08,0.0711,2026-06-11 21:29:59,12.57
2026-06-11 21:34:59,28.538,0.071,0.003,17.401,unknown,unknown,unknown,13.2,0.08,0.08,0.0736,2026-06-11 21:34:59,12.57
2026-06-11 21:39:59,28.538,0.071,0.003,17.401,unknown,unknown,unknown,13.2,0.08,0.08,0.0721,2026-06-11 21:39:59,12.57
2026-06-11 21:44:59,28.538,0.071,0.003,17.402,unknown,unknown,unknown,13.3,0.08,0.08,0.068,2026-06-11 21:44:59,12.57
2026-06-11 21:49:59,28.538,0.071,0.003,17.402,unknown,unknown,unknown,13.3,0.08,0.08,0.068,2026-06-11 21:49:59,12.57
2026-06-11 21:54:59,28.538,0.071,0.003,17.402,unknown,unknown,unknown,13.3,0.08,0.08,0.068,2026-06-11 21:54:59,12.57
2026-06-11 21:59:59,28.538,0.071,0.003,17.403,unknown,unknown,unknown,13.4,0.08,0.08,0.068,2026-06-11 21:59:59,12.57
2026-06-11 22:04:59,28.538,0.071,0.003,17.403,unknown,unknown,unknown,13.4,0.09,0.09,0.0769,2026-06-11 22:04:59,12.57
2026-06-11 22:09:59,28.538,0.071,0.003,17.404,unknown,unknown,unknown,13.4,0.09,0.09,0.0853,2026-06-11 22:09:59,12.57
2026-06-11 22:14:59,28.538,0.071,0.003,17.405,unknown,unknown,unknown,13.4,0.09,0.09,0.079,2026-06-11 22:14:59,12.57
2026-06-11 22:19:59,28.538,0.071,0.003,17.405,unknown,unknown,unknown,13.5,0.09,0.09,0.079,2026-06-11 22:19:59,12.57
2026-06-11 22:24:59,28.538,0.071,0.003,17.406,unknown,unknown,unknown,13.5,0.09,0.09,0.0788,2026-06-11 22:24:59,12.57
2026-06-11 22:29:59,28.538,0.071,0.003,17.406,unknown,unknown,unknown,13.5,0.09,0.09,0.0715,2026-06-11 22:29:59,12.57
2026-06-11 22:34:59,28.538,0.071,0.003,17.406,unknown,unknown,unknown,13.6,0.08,0.08,0.073,2026-06-11 22:34:59,12.57
2026-06-11 22:39:59,28.538,0.071,0.003,17.407,unknown,unknown,unknown,13.6,0.08,0.08,0.079,2026-06-11 22:39:59,12.57
2026-06-11 22:44:59,28.538,0.071,0.003,17.407,unknown,unknown,unknown,13.6,0.08,0.08,0.0749,2026-06-11 22:44:59,12.57
2026-06-11 22:49:59,28.538,0.071,0.003,17.408,unknown,unknown,unknown,13.6,0.08,0.08,0.068,2026-06-11 22:49:59,12.57
2026-06-11 22:54:59,28.538,0.071,0.003,17.408,unknown,unknown,unknown,13.7,0.08,0.08,0.068,2026-06-11 22:54:59,12.57
2026-06-11 22:59:59,28.538,0.071,0.003,17.409,unknown,unknown,unknown,13.7,0.08,0.08,0.068,2026-06-11 22:59:59,12.57
2026-06-11 23:04:59,28.538,0.071,0.003,17.409,unknown,unknown,unknown,13.7,0.09,0.09,0.0849,2026-06-11 23:04:59,12.57
2026-06-11 23:09:59,28.538,0.071,0.003,17.41,unknown,unknown,unknown,13.7,0.09,0.09,0.0905,2026-06-11 23:09:59,12.57
2026-06-11 23:14:59,28.538,0.071,0.003,17.41,unknown,unknown,unknown,13.7,0.08,0.08,0.068,2026-06-11 23:14:59,12.57
2026-06-11 23:19:59,28.538,0.071,0.003,17.411,unknown,unknown,unknown,13.8,0.08,0.08,0.0743,2026-06-11 23:19:59,12.57
2026-06-11 23:24:59,28.538,0.071,0.003,17.411,unknown,unknown,unknown,13.8,0.08,0.08,0.0763,2026-06-11 23:24:59,12.57
2026-06-11 23:29:59,28.538,0.071,0.003,17.412,unknown,unknown,unknown,13.8,0.09,0.09,0.0763,2026-06-11 23:29:59,12.57
2026-06-11 23:34:59,28.538,0.071,0.003,17.413,unknown,unknown,unknown,13.8,0.09,0.09,0.0788,2026-06-11 23:34:59,12.57
2026-06-11 23:39:59,28.538,0.071,0.003,17.413,unknown,unknown,unknown,13.8,0.09,0.09,0.079,2026-06-11 23:39:59,12.57
2026-06-11 23:44:59,28.538,0.071,0.003,17.414,unknown,unknown,unknown,13.9,0.09,0.09,0.0849,2026-06-11 23:44:59,12.57
2026-06-11 23:49:59,28.538,0.071,0.003,17.414,unknown,unknown,unknown,13.9,0.09,0.09,0.079,2026-06-11 23:49:59,12.57
2026-06-11 23:54:59,28.538,0.071,0.003,17.415,unknown,unknown,unknown,13.9,0.09,0.09,0.068,2026-06-11 23:54:59,12.57
2026-06-11 23:59:59,28.538,0.071,0.003,17.415,unknown,unknown,unknown,13.9,0.08,0.08,0.068,2026-06-11 23:59:59,12.57
2026-06-12 00:04:59,0,0,0,0.001,unknown,unknown,unknown,0.1,0.09,0.09,0.068,2026-06-12 00:04:59,12.57
2026-06-12 00:09:59,0,0,0,0.001,unknown,unknown,unknown,0.1,0.09,0.09,0.0826,2026-06-12 00:09:59,0
2026-06-12 00:14:59,0,0,0,0.002,unknown,unknown,unknown,0.1,0.09,0.09,0.08,2026-06-12 00:14:59,0
2026-06-12 00:19:59,0,0,0,0.002,unknown,unknown,unknown,0.1,0.09,0.09,0.08,2026-06-12 00:19:59,0
2026-06-12 00:24:59,0,0,0,0.003,unknown,unknown,unknown,0.1,0.09,0.09,0.079,2026-06-12 00:24:59,0
2026-06-12 00:29:59,0,0,0,0.003,unknown,unknown,unknown,0.2,0.09,0.09,0.079,2026-06-12 00:29:59,0
2026-06-12 00:34:59,0,0,0,0.004,unknown,unknown,unknown,0.2,0.09,0.09,0.0814,2026-06-12 00:34:59,0
2026-06-12 00:39:59,0,0,0,0.005,unknown,unknown,unknown,0.2,0.09,0.09,0.08,2026-06-12 00:39:59,0
2026-06-12 00:44:59,0,0,0,0.005,unknown,unknown,unknown,0.2,0.09,0.09,0.08,2026-06-12 00:44:59,0
2026-06-12 00:49:59,0,0,0,0.006,unknown,unknown,unknown,0.2,0.09,0.09,0.08,2026-06-12 00:49:59,0
2026-06-12 00:54:59,0,0,0,0.006,unknown,unknown,unknown,0.2,0.09,0.09,0.08,2026-06-12 00:54:59,0
2026-06-12 00:59:59,0,0,0,0.007,unknown,unknown,unknown,0.3,0.09,0.09,0.0788,2026-06-12 00:59:59,0
2026-06-12 01:04:59,0,0,0,0.007,unknown,unknown,unknown,0.3,0.09,0.09,0.079,2026-06-12 01:04:59,0
2026-06-12 01:09:59,0,0,0,0.008,unknown,unknown,unknown,0.3,0.09,0.09,0.08,2026-06-12 01:09:59,0
2026-06-12 01:14:59,0,0,0,0.008,unknown,unknown,unknown,0.3,0.09,0.09,0.08,2026-06-12 01:14:59,0
2026-06-12 01:19:59,0,0,0,0.009,unknown,unknown,unknown,0.3,0.09,0.09,0.079,2026-06-12 01:19:59,0
2026-06-12 01:24:59,0,0,0,0.009,unknown,unknown,unknown,0.4,0.09,0.09,0.068,2026-06-12 01:24:59,0
2026-06-12 01:29:59,0,0,0,0.01,unknown,unknown,unknown,0.4,0.08,0.08,0.068,2026-06-12 01:29:59,0
2026-06-12 01:34:59,0,0,0,0.01,unknown,unknown,unknown,0.4,0.09,0.09,0.0849,2026-06-12 01:34:59,0
2026-06-12 01:39:59,0,0,0,0.011,unknown,unknown,unknown,0.4,0.1,0.1,0.1039,2026-06-12 01:39:59,0
2026-06-12 01:44:59,0,0,0,0.012,unknown,unknown,unknown,0.4,0.09,0.09,0.08,2026-06-12 01:44:59,0
2026-06-12 01:49:59,0,0,0,0.012,unknown,unknown,unknown,0.4,0.09,0.09,0.08,2026-06-12 01:49:59,0
2026-06-12 01:54:59,0,0,0,0.013,unknown,unknown,unknown,0.5,0.09,0.09,0.08,2026-06-12 01:54:59,0
2026-06-12 01:59:59,0,0,0,0.013,unknown,unknown,unknown,0.5,0.09,0.09,0.08,2026-06-12 01:59:59,0
2026-06-12 02:04:59,0,0,0,0.014,unknown,unknown,unknown,0.5,0.09,0.09,0.08,2026-06-12 02:04:59,0
2026-06-12 02:09:59,0,0,0,0.014,unknown,unknown,unknown,0.5,0.09,0.09,0.08,2026-06-12 02:09:59,0
2026-06-12 02:14:59,0,0,0,0.015,unknown,unknown,unknown,0.5,0.09,0.09,0.08,2026-06-12 02:14:59,0
2026-06-12 02:19:59,0,0,0,0.015,unknown,unknown,unknown,0.6,0.09,0.09,0.08,2026-06-12 02:19:59,0
2026-06-12 02:24:59,0,0,0,0.016,unknown,unknown,unknown,0.6,0.09,0.09,0.08,2026-06-12 02:24:59,0
2026-06-12 02:29:59,0,0,0,0.016,unknown,unknown,unknown,0.6,0.09,0.09,0.073,2026-06-12 02:29:59,0
2026-06-12 02:34:59,0,0,0,0.017,unknown,unknown,unknown,0.6,0.09,0.09,0.08,2026-06-12 02:34:59,0
2026-06-12 02:39:59,0,0,0,0.017,unknown,unknown,unknown,0.7,0.09,0.09,0.079,2026-06-12 02:39:59,0
2026-06-12 02:44:59,0,0,0,0.018,unknown,unknown,unknown,0.7,0.09,0.09,0.08,2026-06-12 02:44:59,0
2026-06-12 02:49:59,0,0,0,0.018,unknown,unknown,unknown,0.7,0.09,0.09,0.08,2026-06-12 02:49:59,0
2026-06-12 02:54:59,0,0,0,0.019,unknown,unknown,unknown,0.7,0.09,0.09,0.077,2026-06-12 02:54:59,0
2026-06-12 02:59:59,0,0,0,0.019,unknown,unknown,unknown,0.7,0.09,0.09,0.079,2026-06-12 02:59:59,0
2026-06-12 03:04:59,0,0,0,0.02,unknown,unknown,unknown,0.8,0.08,0.08,0.0755,2026-06-12 03:04:59,0
2026-06-12 03:09:59,0,0,0,0.02,unknown,unknown,unknown,0.8,0.09,0.09,0.0793,2026-06-12 03:09:59,0
2026-06-12 03:14:59,0,0,0,0.02,unknown,unknown,unknown,0.8,0.09,0.09,0.079,2026-06-12 03:14:59,0
2026-06-12 03:19:59,0,0,0,0.021,unknown,unknown,unknown,0.8,0.08,0.08,0.068,2026-06-12 03:19:59,0
2026-06-12 03:24:59,0,0,0,0.022,unknown,unknown,unknown,0.8,0.08,0.08,0.068,2026-06-12 03:24:59,0
2026-06-12 03:29:59,0,0,0,0.022,unknown,unknown,unknown,0.9,0.08,0.08,0.068,2026-06-12 03:29:59,0
2026-06-12 03:34:59,0,0,0,0.023,unknown,unknown,unknown,0.9,0.09,0.09,0.08,2026-06-12 03:34:59,0
2026-06-12 03:39:59,0,0,0,0.023,unknown,unknown,unknown,0.9,0.08,0.08,0.079,2026-06-12 03:39:59,0
2026-06-12 03:44:59,0,0,0,0.024,unknown,unknown,unknown,0.9,0.08,0.08,0.068,2026-06-12 03:44:59,0
2026-06-12 03:49:59,0,0,0,0.024,unknown,unknown,unknown,0.9,0.08,0.08,0.068,2026-06-12 03:49:59,0
2026-06-12 03:54:59,0,0,0,0.025,unknown,unknown,unknown,0.9,0.08,0.08,0.068,2026-06-12 03:54:59,0
2026-06-12 03:59:59,0,0,0,0.025,unknown,unknown,unknown,1,0.08,0.08,0.068,2026-06-12 03:59:59,0
2026-06-12 04:04:59,0,0,0,0.026,unknown,unknown,unknown,1,0.07,0.07,0.0649,2026-06-12 04:04:59,0
2026-06-12 04:09:59,0,0,0,0.026,unknown,unknown,unknown,1,0.07,0.07,0.0561,2026-06-12 04:09:59,0
2026-06-12 04:14:59,0,0,0,0.027,unknown,unknown,unknown,1,0.07,0.07,0.0649,2026-06-12 04:14:59,0
2026-06-12 04:19:59,0,0,0,0.027,unknown,unknown,unknown,1.1,0.07,0.07,0.0649,2026-06-12 04:19:59,0
2026-06-12 04:24:59,0,0,0,0.027,unknown,unknown,unknown,1.1,0.07,0.07,0.0649,2026-06-12 04:24:59,0
2026-06-12 04:29:59,0,0,0,0.028,unknown,unknown,unknown,1.1,0.07,0.07,0.0649,2026-06-12 04:29:59,0
2026-06-12 04:34:59,0,0,0,0.028,unknown,unknown,unknown,1.1,0.07,0.07,0.0649,2026-06-12 04:34:59,0
2026-06-12 04:39:59,0,0,0,0.029,unknown,unknown,unknown,1.2,0.07,0.07,0.0649,2026-06-12 04:39:59,0
2026-06-12 04:44:59,0,0,0,0.029,unknown,unknown,unknown,1.2,0.07,0.07,0.0649,2026-06-12 04:44:59,0
2026-06-12 04:49:59,0,0,0,0.03,unknown,unknown,unknown,1.2,0.07,0.07,0.0649,2026-06-12 04:49:59,0
2026-06-12 04:54:59,0,0,0,0.03,unknown,unknown,unknown,1.2,0.07,0.07,0.0522,2026-06-12 04:54:59,0
2026-06-12 04:59:59,0,0,0,0.031,unknown,unknown,unknown,1.3,0.07,0.07,0.056,2026-06-12 04:59:59,0
2026-06-12 05:04:59,0,0,0,0.031,unknown,unknown,unknown,1.3,0.07,0.07,0.0649,2026-06-12 05:04:59,0
2026-06-12 05:09:59,0,0,0,0.032,unknown,unknown,unknown,1.3,0.07,0.07,0.0582,2026-06-12 05:09:59,0
2026-06-12 05:14:59,0,0,0,0.032,unknown,unknown,unknown,1.3,0.07,0.07,0.068,2026-06-12 05:14:59,0
2026-06-12 05:19:59,0,0,0,0.033,unknown,unknown,unknown,1.4,0.07,0.07,0.0584,2026-06-12 05:19:59,0
2026-06-12 05:24:59,0,0,0,0.033,unknown,unknown,unknown,1.4,0.07,0.07,0.0571,2026-06-12 05:24:59,0
2026-06-12 05:29:59,0,0,0,0.034,unknown,unknown,unknown,1.4,0.07,0.07,0.0569,2026-06-12 05:29:59,0
2026-06-12 05:34:59,0,0,0,0.034,unknown,unknown,unknown,1.4,0.09,0.09,0.0716,2026-06-12 05:34:59,0
2026-06-12 05:39:59,0,0,0,0.035,unknown,unknown,unknown,1.4,0.09,0.09,0.0707,2026-06-12 05:39:59,0
2026-06-12 05:44:59,0,0,0,0.035,unknown,unknown,unknown,1.5,0.08,0.08,0.0649,2026-06-12 05:44:59,0
2026-06-12 05:49:59,0,0,0,0.036,unknown,unknown,unknown,1.5,0.08,0.08,0.0728,2026-06-12 05:49:59,0
2026-06-12 05:54:59,0,0,0,0.036,unknown,unknown,unknown,1.5,0.08,0.08,0.0705,2026-06-12 05:54:59,0
2026-06-12 05:59:59,0,0,0,0.037,unknown,unknown,unknown,1.5,0.08,0.08,0.0753,2026-06-12 05:59:59,0
2026-06-12 06:04:59,0,0,0,0.037,unknown,unknown,unknown,1.5,0.09,0.09,0.0746,2026-06-12 06:04:59,0
2026-06-12 06:09:59,0,0,0,0.038,unknown,unknown,unknown,1.6,0.09,0.09,0.0761,2026-06-12 06:09:59,0
2026-06-12 06:14:59,0,0,0,0.038,unknown,unknown,unknown,1.6,0.09,0.09,0.0734,2026-06-12 06:14:59,0
2026-06-12 06:19:59,0,0,0,0.039,unknown,unknown,unknown,1.7,0.09,0.09,0.08,2026-06-12 06:19:59,0
2026-06-12 06:24:59,0,0,0,0.04,unknown,unknown,unknown,1.7,0.09,0.09,0.08,2026-06-12 06:24:59,0
2026-06-12 06:29:59,0,0,0,0.04,unknown,unknown,unknown,1.8,0.09,0.09,0.0801,2026-06-12 06:29:59,0
2026-06-12 06:34:59,0,0,0,0.041,unknown,unknown,unknown,1.8,0.1,0.1,0.0792,2026-06-12 06:34:59,0
2026-06-12 06:39:59,0,0,0,0.041,unknown,unknown,unknown,1.8,0.1,0.1,0.08,2026-06-12 06:39:59,0
2026-06-12 06:44:59,0,0,0,0.042,unknown,unknown,unknown,1.8,0.1,0.1,0.0834,2026-06-12 06:44:59,0
2026-06-12 06:49:59,0,0,0,0.042,unknown,unknown,unknown,1.8,0.1,0.1,0.0949,2026-06-12 06:49:59,0
2026-06-12 06:54:59,0,0,0,0.043,unknown,unknown,unknown,1.9,0.1,0.1,0.0889,2026-06-12 06:54:59,0
2026-06-12 06:59:59,0,0,0,0.043,unknown,unknown,unknown,1.9,0.09,0.09,0.0889,2026-06-12 06:59:59,0
2026-06-12 07:04:59,0,0.001,0,0.044,unknown,unknown,unknown,1.9,0.11,0.11,0.0816,2026-06-12 07:04:59,0
2026-06-12 07:09:59,0,0.001,0,0.044,unknown,unknown,unknown,2,0.11,0.11,0.0982,2026-06-12 07:09:59,0
2026-06-12 07:14:59,0,0.001,0,0.044,unknown,unknown,unknown,2.1,0.11,0.11,0.0982,2026-06-12 07:14:59,0
2026-06-12 07:19:59,0,0.001,0,0.044,unknown,unknown,unknown,2.1,0.11,0.11,0.0982,2026-06-12 07:19:59,0
2026-06-12 07:24:59,0,0.001,0,0.045,unknown,unknown,unknown,2.2,0.11,0.11,0.0982,2026-06-12 07:24:59,0
2026-06-12 07:29:59,0,0.002,0,0.045,unknown,unknown,unknown,2.2,0.11,0.11,0.0998,2026-06-12 07:29:59,0
2026-06-12 07:34:59,0,0.002,0,0.046,unknown,unknown,unknown,2.2,0.12,0.12,0.1072,2026-06-12 07:34:59,0.01
2026-06-12 07:39:59,0,0.003,0,0.048,unknown,unknown,unknown,2.2,0.12,0.12,0.0982,2026-06-12 07:39:59,0.01
2026-06-12 07:44:59,0,0.003,0,0.049,unknown,unknown,unknown,2.3,0.11,0.11,0.097,2026-06-12 07:44:59,0.03
2026-06-12 07:49:59,0,0.005,0,0.051,unknown,unknown,unknown,2.3,0.11,0.11,0.08,2026-06-12 07:49:59,0.04
2026-06-12 07:54:59,0,0.006,0,0.052,unknown,unknown,unknown,2.3,0.1,0.1,0.0649,2026-06-12 07:54:59,0.05
2026-06-12 07:59:59,0,0.007,0,0.054,unknown,unknown,unknown,2.3,0.09,0.09,0.0649,2026-06-12 07:59:59,0.17
2026-06-12 08:04:59,0,0.009,0,0.057,unknown,unknown,unknown,2.3,0.08,0.08,0.0698,2026-06-12 08:04:59,0.18
2026-06-12 08:09:59,0,0.01,0,0.059,unknown,unknown,unknown,2.3,0.08,0.08,0.0682,2026-06-12 08:09:59,0.2
2026-06-12 08:14:59,0,0.011,0,0.062,unknown,unknown,unknown,2.3,0.07,0.07,0.0649,2026-06-12 08:14:59,0.23
2026-06-12 08:19:59,0,0.012,0,0.064,unknown,unknown,unknown,2.4,0.07,0.07,0.0561,2026-06-12 08:19:59,0.36
2026-06-12 08:24:59,0,0.013,0,0.066,unknown,unknown,unknown,2.4,0.07,0.07,0.0561,2026-06-12 08:24:59,0.38
2026-06-12 08:29:59,0,0.015,0,0.068,unknown,unknown,unknown,2.5,0.07,0.07,0.0561,2026-06-12 08:29:59,0.41
2026-06-12 08:34:59,0,0.017,0,0.07,unknown,unknown,unknown,2.6,0.06,0.06,0.0561,2026-06-12 08:34:59,0.54
2026-06-12 08:39:59,0,0.018,0,0.071,unknown,unknown,unknown,2.6,0.06,0.06,0.0561,2026-06-12 08:39:59,0.57
2026-06-12 08:44:59,0,0.02,0,0.074,unknown,unknown,unknown,2.6,0.05,0.05,0.0411,2026-06-12 08:44:59,0.72
2026-06-12 08:49:59,0,0.022,0,0.078,unknown,unknown,unknown,2.7,0.05,0.05,0.0405,2026-06-12 08:49:59,0.87
2026-06-12 08:54:59,0,0.023,0,0.08,unknown,unknown,unknown,2.7,0.05,0.05,0.0429,2026-06-12 08:54:59,0.92
2026-06-12 08:59:59,0,0.024,0,0.081,unknown,unknown,unknown,2.8,0.05,0.05,0.0432,2026-06-12 08:59:59,1.07
